,Timestamp,Object,Range,Angle1,Angle2,Magnitude
27239,2023-01-01 00:42:28,32730,23309.93,-8.061,-1.9337,10.4
27240,2023-01-01 00:42:28,40384,38808.71,2.4208,9.8996,10.7
27241,2023-01-01 00:42:28,25153,38967.28,1.8756,8.5033,10.4
27242,2023-01-01 00:42:28,24812,40046.66,-9.041,1.6887,10.3
27243,2023-01-01 00:42:28,36097,39421.24,-6.8,4.2336,10.7
27244,2023-01-01 00:42:28,23468,21323.32,-0.0469,0.669,10.1
27245,2023-01-01 00:42:28,40198,31394.97,-2.2002,-5.7782,10.9
27246,2023-01-01 00:42:28,26089,39966.03,-11.0556,0.283,10.7
27247,2023-01-01 00:42:28,18953,37975.4,-11.2119,0.772,11.1
27248,2023-01-01 00:42:28,40079,12188.12,1.274,-10.5643,9.2
27249,2023-01-01 00:42:28,15876,14737.71,-0.8841,-1.8221,9.5
27250,2023-01-01 00:42:28,39172,39720.99,-10.7931,1.6431,10.4
27251,2023-01-01 00:42:28,26900,39222.46,-1.4811,5.9849,11.0
27252,2023-01-01 00:42:28,30795,15520.46,8.2293,2.3308,9.1
27253,2023-01-01 00:42:29,30795,15513.34,8.18,2.3629,9.1
27254,2023-01-01 00:42:29,40384,38805.21,2.3839,9.9334,10.7
27255,2023-01-01 00:42:29,41945,39529.35,-8.4436,3.2255,10.8
27256,2023-01-01 00:42:29,26089,39963.94,-11.0843,0.3038,10.7
27257,2023-01-01 00:42:29,43175,39249.88,-4.5662,5.7281,10.7
27258,2023-01-01 00:42:29,23468,21319.13,-0.0833,0.6966,10.1
27259,2023-01-01 00:42:29,25153,38963.76,1.8398,8.537,10.4
27260,2023-01-01 00:42:29,26900,39219.3,-1.5147,6.0151,11.0
27261,2023-01-01 00:42:29,45466,32809.21,-5.9405,3.664,10.8
27262,2023-01-01 00:42:29,18953,37973.2,-11.24,0.7936,11.1
27263,2023-01-01 00:42:29,32730,23308.79,-8.0958,-1.91,10.4
27264,2023-01-01 00:42:29,40198,31393.52,-2.2249,-5.7477,10.9
27265,2023-01-01 00:42:29,40874,38777.75,2.8344,10.2385,11.0
27266,2023-01-01 00:42:29,49216,1573.62,-0.7159,6.1173,6.9
27267,2023-01-01 00:42:29,39172,39718.93,-10.823,1.6639,10.4
27268,2023-01-01 00:42:29,15876,14732.26,-0.9339,-1.8011,9.5
27269,2023-01-01 00:42:29,40079,12185.47,1.2169,-10.5413,9.2
27270,2023-01-01 00:42:29,39168,38945.98,0.0261,8.5364,10.7
27271,2023-01-01 00:42:29,36097,39418.72,-6.8323,4.2586,10.7
27272,2023-01-01 00:42:29,41795,34593.04,0.8334,6.5372,10.7
27273,2023-01-01 00:42:29,24812,40044.34,-9.0708,1.7115,10.3
27274,2023-01-01 00:42:30,45466,32805.63,-5.9739,3.6887,10.8
27275,2023-01-01 00:42:30,18953,37971.01,-11.2681,0.8153,11.1
27276,2023-01-01 00:42:30,15876,14726.82,-0.9836,-1.7801,9.5
27277,2023-01-01 00:42:30,49216,1574.85,-0.8085,6.0895,6.9
27278,2023-01-01 00:42:30,23468,21314.95,-0.1197,0.7241,10.1
27279,2023-01-01 00:42:30,40384,38801.72,2.347,9.9672,10.7
27280,2023-01-01 00:42:30,25153,38960.24,1.8039,8.5707,10.4
27281,2023-01-01 00:42:30,39172,39716.87,-10.8529,1.6847,10.4
27282,2023-01-01 00:42:30,43175,39247.12,-4.5998,5.7553,10.7
27283,2023-01-01 00:42:30,26089,39961.85,-11.113,0.3245,10.7
27284,2023-01-01 00:42:30,26900,39216.16,-1.5484,6.0453,11.0
27285,2023-01-01 00:42:30,41945,39527.02,-8.475,3.2487,10.8
27286,2023-01-01 00:42:30,30795,15506.23,8.1306,2.3949,9.1
27287,2023-01-01 00:42:30,32730,23307.65,-8.1307,-1.8863,10.4
27288,2023-01-01 00:42:30,36097,39416.21,-6.8646,4.2835,10.7
27289,2023-01-01 00:42:30,41795,34588.84,0.7999,6.57,10.7
27290,2023-01-01 00:42:30,39168,38942.73,-0.0098,8.568,10.7
27291,2023-01-01 00:42:30,40198,31392.07,-2.2497,-5.7172,10.9
27292,2023-01-01 00:42:30,40079,12182.82,1.1598,-10.5184,9.2
27293,2023-01-01 00:42:30,40874,38774.21,2.7973,10.2727,11.0
27294,2023-01-01 00:42:30,24812,40042.04,-9.1007,1.7342,10.3
27295,2023-01-01 00:42:31,26900,39213.02,-1.5821,6.0754,11.0
27296,2023-01-01 00:42:31,45466,32802.06,-6.0073,3.7134,10.8
27297,2023-01-01 00:42:31,24812,40039.73,-9.1306,1.7569,10.3
27298,2023-01-01 00:42:31,25153,38956.74,1.7681,8.6044,10.4
27299,2023-01-01 00:42:31,48042,2060.73,11.1586,-2.4626,7.7
27300,2023-01-01 00:42:31,43175,39244.36,-4.6335,5.7825,10.7
27301,2023-01-01 00:42:31,26089,39959.76,-11.1417,0.3452,10.7
27302,2023-01-01 00:42:31,30795,15499.12,8.0812,2.4269,9.1
27303,2023-01-01 00:42:31,39172,39714.82,-10.8828,1.7054,10.4
27304,2023-01-01 00:42:31,32730,23306.52,-8.1655,-1.8626,10.4
27305,2023-01-01 00:42:31,41795,34584.64,0.7663,6.6028,10.7
27306,2023-01-01 00:42:31,36097,39413.7,-6.8969,4.3084,10.7
27307,2023-01-01 00:42:31,39168,38939.48,-0.0458,8.5996,10.7
27308,2023-01-01 00:42:31,40874,38770.68,2.7602,10.3068,11.0
27309,2023-01-01 00:42:31,40384,38798.23,2.3101,10.0009,10.7
27310,2023-01-01 00:42:31,40079,12180.19,1.1027,-10.4955,9.2
27311,2023-01-01 00:42:31,41945,39524.69,-8.5064,3.272,10.8
27312,2023-01-01 00:42:31,49216,1576.08,-0.901,6.0618,6.9
27313,2023-01-01 00:42:31,40198,31390.63,-2.2745,-5.6868,10.9
27314,2023-01-01 00:42:31,15876,14721.38,-1.0334,-1.7592,9.5
27315,2023-01-01 00:42:31,23468,21310.77,-0.1561,0.7517,10.1
27316,2023-01-01 00:42:31,18953,37968.83,-11.2962,0.8369,11.1
27317,2023-01-01 00:42:32,41945,39522.37,-8.5378,3.2952,10.8
27318,2023-01-01 00:42:32,18953,37966.64,-11.3244,0.8584,11.1
27319,2023-01-01 00:42:32,26900,39209.88,-1.6158,6.1055,11.0
27320,2023-01-01 00:42:32,43175,39241.6,-4.6672,5.8096,10.7
27321,2023-01-01 00:42:32,30795,15492.03,8.0317,2.4589,9.1
27322,2023-01-01 00:42:32,32730,23305.39,-8.2004,-1.839,10.4
27323,2023-01-01 00:42:32,41795,34580.45,0.7327,6.6355,10.7
27324,2023-01-01 00:42:32,36097,39411.19,-6.9293,4.3333,10.7
27325,2023-01-01 00:42:32,40874,38767.16,2.723,10.341,11.0
27326,2023-01-01 00:42:32,39168,38936.24,-0.0817,8.6312,10.7
27327,2023-01-01 00:42:32,15876,14715.96,-1.0832,-1.7383,9.5
27328,2023-01-01 00:42:32,39172,39712.78,-10.9127,1.7261,10.4
27329,2023-01-01 00:42:32,40384,38794.75,2.2732,10.0347,10.7
27330,2023-01-01 00:42:32,40079,12177.56,1.0455,-10.4727,9.2
27331,2023-01-01 00:42:32,26089,39957.68,-11.1704,0.3659,10.7
27332,2023-01-01 00:42:32,45466,32798.49,-6.0408,3.738,10.8
27333,2023-01-01 00:42:32,48042,2061.47,11.0855,-2.4768,7.7
27334,2023-01-01 00:42:32,24812,40037.43,-9.1605,1.7796,10.3
27335,2023-01-01 00:42:32,40198,31389.19,-2.2993,-5.6563,10.9
27336,2023-01-01 00:42:32,49216,1577.32,-0.9932,6.0341,6.9
27337,2023-01-01 00:42:32,25153,38953.24,1.7322,8.638,10.4
27338,2023-01-01 00:42:32,23468,21306.59,-0.1926,0.7792,10.1
27339,2023-01-01 00:42:33,41945,39520.05,-8.5693,3.3184,10.8
27340,2023-01-01 00:42:33,24812,40035.14,-9.1904,1.8022,10.3
27341,2023-01-01 00:42:33,30795,15484.93,7.9821,2.4907,9.1
27342,2023-01-01 00:42:33,36097,39408.7,-6.9617,4.3581,10.7
27343,2023-01-01 00:42:33,53169,222.98,7.4201,-6.4086,1.1
27344,2023-01-01 00:42:33,39168,38933.0,-0.1178,8.6627,10.7
27345,2023-01-01 00:42:33,15876,14710.54,-1.133,-1.7175,9.5
27346,2023-01-01 00:42:33,48042,2062.21,11.0125,-2.491,7.7
27347,2023-01-01 00:42:33,32730,23304.26,-8.2353,-1.8155,10.4
27348,2023-01-01 00:42:33,23468,21302.42,-0.2291,0.8066,10.1
27349,2023-01-01 00:42:33,40874,38763.64,2.6858,10.3751,11.0
27350,2023-01-01 00:42:33,41795,34576.26,0.6991,6.6682,10.7
27351,2023-01-01 00:42:33,40384,38791.28,2.2362,10.0683,10.7
27352,2023-01-01 00:42:33,43175,39238.85,-4.7009,5.8367,10.7
27353,2023-01-01 00:42:33,40198,31387.76,-2.3242,-5.6259,10.9
27354,2023-01-01 00:42:33,39172,39710.74,-10.9426,1.7468,10.4
27355,2023-01-01 00:42:33,45466,32794.93,-6.0742,3.7627,10.8
27356,2023-01-01 00:42:33,18953,37964.46,-11.3526,0.88,11.1
27357,2023-01-01 00:42:33,26089,39955.61,-11.1992,0.3865,10.7
27358,2023-01-01 00:42:33,26900,39206.75,-1.6496,6.1356,11.0
27359,2023-01-01 00:42:33,25153,38949.74,1.6962,8.6716,10.4
27360,2023-01-01 00:42:33,49216,1578.56,-1.0853,6.0064,6.9
27361,2023-01-01 00:42:33,40079,12174.95,0.9884,-10.4499,9.2
27362,2023-01-01 00:42:34,24812,40032.85,-9.2204,1.8249,10.3
27363,2023-01-01 00:42:34,40079,12172.34,0.9312,-10.4273,9.2
27364,2023-01-01 00:42:34,36097,39406.2,-6.9941,4.3829,10.7
27365,2023-01-01 00:42:34,40874,38760.13,2.6485,10.4091,11.0
27366,2023-01-01 00:42:34,15876,14705.13,-1.1829,-1.6968,9.5
27367,2023-01-01 00:42:34,39168,38929.77,-0.1538,8.6942,10.7
27368,2023-01-01 00:42:34,23468,21298.26,-0.2657,0.834,10.1
27369,2023-01-01 00:42:34,40384,38787.81,2.1991,10.102,10.7
27370,2023-01-01 00:42:34,39172,39708.7,-10.9726,1.7675,10.4
27371,2023-01-01 00:42:34,53169,219.83,3.8476,-6.3143,1.0
27372,2023-01-01 00:42:34,40198,31386.33,-2.3491,-5.5955,10.9
27373,2023-01-01 00:42:34,41795,34572.07,0.6654,6.7009,10.7
27374,2023-01-01 00:42:34,49216,1579.8,-1.1771,5.9787,6.9
27375,2023-01-01 00:42:34,41945,39517.74,-8.6007,3.3415,10.8
27376,2023-01-01 00:42:34,48042,2062.96,10.9396,-2.5052,7.7
27377,2023-01-01 00:42:34,32730,23303.15,-8.2702,-1.7919,10.4
27378,2023-01-01 00:42:34,30795,15477.85,7.9325,2.5226,9.1
27379,2023-01-01 00:42:34,43175,39236.11,-4.7346,5.8638,10.7
27380,2023-01-01 00:42:34,18953,37962.29,-11.3808,0.9015,11.1
27381,2023-01-01 00:42:34,26900,39203.62,-1.6834,6.1657,11.0
27382,2023-01-01 00:42:34,26089,39953.54,-11.228,0.4071,10.7
27383,2023-01-01 00:42:34,25153,38946.25,1.6602,8.7051,10.4
27384,2023-01-01 00:42:34,45466,32791.37,-6.1077,3.7873,10.8
27385,2023-01-01 00:42:35,41945,39515.43,-8.6322,3.3647,10.8
27386,2023-01-01 00:42:35,32730,23302.03,-8.3052,-1.7684,10.4
27387,2023-01-01 00:42:35,25153,38942.76,1.6242,8.7386,10.4
27388,2023-01-01 00:42:35,43175,39233.37,-4.7684,5.8909,10.7
27389,2023-01-01 00:42:35,39172,39706.67,-11.0026,1.7881,10.4
27390,2023-01-01 00:42:35,26089,39951.47,-11.2568,0.4277,10.7
27391,2023-01-01 00:42:35,40384,38784.34,2.162,10.1356,10.7
27392,2023-01-01 00:42:35,26900,39200.5,-1.7172,6.1957,11.0
27393,2023-01-01 00:42:35,49216,1581.05,-1.2687,5.951,6.9
27394,2023-01-01 00:42:35,30795,15470.77,7.8828,2.5543,9.1
27395,2023-01-01 00:42:35,23468,21294.09,-0.3022,0.8614,10.1
27396,2023-01-01 00:42:35,40874,38756.62,2.6112,10.4431,11.0
27397,2023-01-01 00:42:35,15876,14699.72,-1.2329,-1.6761,9.4
27398,2023-01-01 00:42:35,36097,39403.71,-7.0266,4.4077,10.7
27399,2023-01-01 00:42:35,40079,12169.74,0.8739,-10.4047,9.2
27400,2023-01-01 00:42:35,41795,34567.89,0.6316,6.7335,10.7
27401,2023-01-01 00:42:35,48042,2063.71,10.8668,-2.5194,7.7
27402,2023-01-01 00:42:35,53169,217.54,0.1867,-6.2259,1.0
27403,2023-01-01 00:42:35,45466,32787.81,-6.1413,3.8118,10.8
27404,2023-01-01 00:42:35,24812,40030.56,-9.2504,1.8475,10.3
27405,2023-01-01 00:42:35,39168,38926.54,-0.1899,8.7256,10.7
27406,2023-01-01 00:42:35,40198,31384.9,-2.374,-5.5651,10.9
27407,2023-01-01 00:42:36,53169,216.14,-3.5356,-6.1435,0.9
27408,2023-01-01 00:42:36,40384,38780.88,2.1249,10.1692,10.7
27409,2023-01-01 00:42:36,43175,39230.64,-4.8022,5.9179,10.7
27410,2023-01-01 00:42:36,48042,2064.46,10.7941,-2.5337,7.7
27411,2023-01-01 00:42:36,41945,39513.13,-8.6637,3.3878,10.8
27412,2023-01-01 00:42:36,49216,1582.3,-1.3602,5.9233,6.9
27413,2023-01-01 00:42:36,41795,34563.72,0.5979,6.7662,10.7
27414,2023-01-01 00:42:36,40874,38753.11,2.5739,10.4771,11.0
27415,2023-01-01 00:42:36,40198,31383.47,-2.3989,-5.5347,10.9
27416,2023-01-01 00:42:36,45466,32784.26,-6.1748,3.8364,10.8
27417,2023-01-01 00:42:36,36097,39401.23,-7.0591,4.4325,10.7
27418,2023-01-01 00:42:36,39172,39704.64,-11.0326,1.8087,10.4
27419,2023-01-01 00:42:36,24812,40028.28,-9.2804,1.87,10.3
27420,2023-01-01 00:42:36,40079,12167.15,0.8167,-10.3822,9.2
27421,2023-01-01 00:42:36,39168,38923.32,-0.226,8.7571,10.7
27422,2023-01-01 00:42:36,25153,38939.28,1.5882,8.7721,10.4
27423,2023-01-01 00:42:36,32730,23300.92,-8.3401,-1.745,10.4
27424,2023-01-01 00:42:36,26089,39949.41,-11.2857,0.4483,10.7
27425,2023-01-01 00:42:36,15876,14694.32,-1.2828,-1.6554,9.4
27426,2023-01-01 00:42:36,26900,39197.38,-1.7511,6.2257,11.0
27427,2023-01-01 00:42:36,30795,15463.7,7.8331,2.5861,9.1
27428,2023-01-01 00:42:36,23468,21289.94,-0.3388,0.8888,10.1
27429,2023-01-01 00:42:37,32730,23299.82,-8.3751,-1.7215,10.4
27430,2023-01-01 00:42:37,49216,1583.55,-1.4514,5.8957,6.9
27431,2023-01-01 00:42:37,41795,34559.55,0.5641,6.7988,10.7
27432,2023-01-01 00:42:37,30795,15456.64,7.7833,2.6177,9.1
27433,2023-01-01 00:42:37,26089,39947.35,-11.3145,0.4688,10.7
27434,2023-01-01 00:42:37,26900,39194.27,-1.785,6.2557,11.0
27435,2023-01-01 00:42:37,40874,38749.62,2.5365,10.5111,11.0
27436,2023-01-01 00:42:37,23468,21285.79,-0.3755,0.9161,10.1
27437,2023-01-01 00:42:37,43175,39227.91,-4.8361,5.9449,10.7
27438,2023-01-01 00:42:37,25153,38935.81,1.5521,8.8056,10.4
27439,2023-01-01 00:42:37,45466,32780.72,-6.2084,3.8609,10.8
27440,2023-01-01 00:42:37,24812,40026.0,-9.3104,1.8925,10.3
27441,2023-01-01 00:42:37,41945,39510.83,-8.6953,3.4108,10.8
27442,2023-01-01 00:42:37,36097,39398.75,-7.0916,4.4572,10.7
27443,2023-01-01 00:42:37,48042,2065.22,10.7215,-2.5479,7.7
27444,2023-01-01 00:42:37,15876,14688.93,-1.3328,-1.6349,9.4
27445,2023-01-01 00:42:37,39168,38920.11,-0.2621,8.7885,10.7
27446,2023-01-01 00:42:37,40079,12164.57,0.7594,-10.3597,9.2
27447,2023-01-01 00:42:37,40384,38777.43,2.0878,10.2028,10.7
27448,2023-01-01 00:42:37,53169,215.64,-7.2894,-6.0673,0.8
27449,2023-01-01 00:42:37,39172,39702.62,-11.0627,1.8292,10.4
27450,2023-01-01 00:42:37,40198,31382.05,-2.4239,-5.5044,10.9
27451,2023-01-01 00:42:38,41945,39508.54,-8.7269,3.4339,10.8
27452,2023-01-01 00:42:38,36097,39396.28,-7.1241,4.4819,10.7
27453,2023-01-01 00:42:38,26089,39945.29,-11.3434,0.4893,10.7
27454,2023-01-01 00:42:38,40198,31380.63,-2.4489,-5.4741,10.9
27455,2023-01-01 00:42:38,23468,21281.64,-0.4121,0.9434,10.1
27456,2023-01-01 00:42:38,39168,38916.89,-0.2983,8.8198,10.7
27457,2023-01-01 00:42:38,25153,38932.34,1.5159,8.839,10.4
27458,2023-01-01 00:42:38,39172,39700.6,-11.0927,1.8497,10.4
27459,2023-01-01 00:42:38,45466,32777.18,-6.242,3.8854,10.8
27460,2023-01-01 00:42:38,24812,40023.73,-9.3405,1.9151,10.3
27461,2023-01-01 00:42:38,40079,12162.0,0.7021,-10.3374,9.2
27462,2023-01-01 00:42:38,43175,39225.18,-4.8699,5.9719,10.7
27463,2023-01-01 00:42:38,26900,39191.17,-1.8189,6.2856,11.0
27464,2023-01-01 00:42:38,41795,34555.38,0.5302,6.8313,10.7
27465,2023-01-01 00:42:38,30795,15449.59,7.7335,2.6493,9.1
27466,2023-01-01 00:42:38,40874,38746.13,2.4991,10.545,11.0
27467,2023-01-01 00:42:38,48042,2065.98,10.649,-2.5621,7.7
27468,2023-01-01 00:42:38,49216,1584.81,-1.5425,5.8681,6.9
27469,2023-01-01 00:42:38,40384,38773.98,2.0506,10.2363,10.7
27470,2023-01-01 00:42:38,32730,23298.72,-8.4101,-1.6981,10.4
27471,2023-01-01 00:42:38,15876,14683.55,-1.3829,-1.6143,9.4
27472,2023-01-01 00:42:39,23468,21277.5,-0.4488,0.9707,10.1
27473,2023-01-01 00:42:39,36097,39393.81,-7.1567,4.5065,10.7
27474,2023-01-01 00:42:39,40874,38742.64,2.4616,10.5789,11.0
27475,2023-01-01 00:42:39,24812,40021.47,-9.3706,1.9375,10.3
27476,2023-01-01 00:42:39,48042,2066.74,10.5766,-2.5764,7.7
27477,2023-01-01 00:42:39,45466,32773.64,-6.2756,3.9098,10.8
27478,2023-01-01 00:42:39,32730,23297.63,-8.4452,-1.6748,10.4
27479,2023-01-01 00:42:39,39172,39698.58,-11.1228,1.8702,10.4
27480,2023-01-01 00:42:39,25153,38928.87,1.4797,8.8724,10.4
27481,2023-01-01 00:42:39,49216,1586.07,-1.6333,5.8405,6.9
27482,2023-01-01 00:42:39,40384,38770.54,2.0133,10.2698,10.7
27483,2023-01-01 00:42:39,43175,39222.46,-4.9038,5.9988,10.7
27484,2023-01-01 00:42:39,30795,15442.54,7.6836,2.6809,9.1
27485,2023-01-01 00:42:39,40079,12159.44,0.6448,-10.3151,9.2
27486,2023-01-01 00:42:39,26089,39943.24,-11.3723,0.5098,10.7
27487,2023-01-01 00:42:39,40198,31379.22,-2.4739,-5.4438,10.9
27488,2023-01-01 00:42:39,41795,34551.22,0.4964,6.8638,10.7
27489,2023-01-01 00:42:39,15876,14678.18,-1.4329,-1.5939,9.4
27490,2023-01-01 00:42:39,39168,38913.69,-0.3346,8.8512,10.7
27491,2023-01-01 00:42:39,41945,39506.25,-8.7584,3.4569,10.8
27492,2023-01-01 00:42:39,26900,39188.07,-1.8529,6.3155,11.0
27493,2023-01-01 00:42:40,49216,1587.33,-1.7239,5.8129,6.9
27494,2023-01-01 00:42:40,48042,2067.51,10.5043,-2.5906,7.7
27495,2023-01-01 00:42:40,15876,14672.81,-1.483,-1.5735,9.4
27496,2023-01-01 00:42:40,40079,12156.89,0.5874,-10.2928,9.2
27497,2023-01-01 00:42:40,24812,40019.2,-9.4007,1.96,10.3
27498,2023-01-01 00:42:40,23468,21273.36,-0.4856,0.9979,10.1
27499,2023-01-01 00:42:40,40198,31377.8,-2.499,-5.4136,10.9
27500,2023-01-01 00:42:40,39168,38910.49,-0.3708,8.8824,10.7
27501,2023-01-01 00:42:40,40384,38767.1,1.9761,10.3032,10.7
27502,2023-01-01 00:42:40,36097,39391.34,-7.1893,4.5312,10.7
27503,2023-01-01 00:42:40,32730,23296.54,-8.4802,-1.6514,10.4
27504,2023-01-01 00:42:40,40874,38739.16,2.4241,10.6128,11.0
27505,2023-01-01 00:42:40,39172,39696.58,-11.1529,1.8907,10.4
27506,2023-01-01 00:42:40,41795,34547.07,0.4624,6.8963,10.7
27507,2023-01-01 00:42:40,26900,39184.97,-1.8869,6.3454,11.0
27508,2023-01-01 00:42:40,41945,39503.97,-8.7901,3.4799,10.8
27509,2023-01-01 00:42:40,26089,39941.2,-11.4012,0.5302,10.7
27510,2023-01-01 00:42:40,43175,39219.75,-4.9378,6.0257,10.7
27511,2023-01-01 00:42:40,25153,38925.41,1.4435,8.9058,10.4
27512,2023-01-01 00:42:40,45466,32770.11,-6.3093,3.9342,10.8
27513,2023-01-01 00:42:40,30795,15435.49,7.6337,2.7124,9.1
27514,2023-01-01 00:42:41,26900,39181.88,-1.9209,6.3752,11.0
27515,2023-01-01 00:42:41,30795,15428.46,7.5837,2.7438,9.1
27516,2023-01-01 00:42:41,32730,23295.45,-8.5153,-1.6281,10.4
27517,2023-01-01 00:42:41,36097,39388.88,-7.2219,4.5558,10.7
27518,2023-01-01 00:42:41,39168,38907.29,-0.4071,8.9137,10.7
27519,2023-01-01 00:42:41,39172,39694.57,-11.183,1.9111,10.4
27520,2023-01-01 00:42:41,40079,12154.35,0.53,-10.2707,9.2
27521,2023-01-01 00:42:41,41795,34542.91,0.4285,6.9288,10.7
27522,2023-01-01 00:42:41,40384,38763.67,1.9387,10.3366,10.7
27523,2023-01-01 00:42:41,40874,38735.69,2.3866,10.6466,11.0
27524,2023-01-01 00:42:41,41945,39501.69,-8.8217,3.5028,10.8
27525,2023-01-01 00:42:41,43175,39217.04,-4.9717,6.0526,10.7
27526,2023-01-01 00:42:41,45466,32766.59,-6.3429,3.9586,10.8
27527,2023-01-01 00:42:41,48042,2068.27,10.4321,-2.6048,7.7
27528,2023-01-01 00:42:41,49216,1588.6,-1.8144,5.7853,6.9
27529,2023-01-01 00:42:41,40198,31376.4,-2.5241,-5.3833,10.9
27530,2023-01-01 00:42:41,24812,40016.94,-9.4308,1.9824,10.3
27531,2023-01-01 00:42:41,25153,38921.96,1.4073,8.9391,10.4
27532,2023-01-01 00:42:41,23468,21269.23,-0.5223,1.0251,10.1
27533,2023-01-01 00:42:41,15876,14667.45,-1.5332,-1.5531,9.4
27534,2023-01-01 00:42:42,40198,31374.99,-2.5492,-5.3531,10.9
27535,2023-01-01 00:42:42,32730,23294.37,-8.5504,-1.6049,10.4
27536,2023-01-01 00:42:42,39168,38904.11,-0.4435,8.945,10.7
27537,2023-01-01 00:42:42,48042,2069.04,10.3599,-2.6191,7.7
27538,2023-01-01 00:42:42,30795,15421.43,7.5336,2.7752,9.1
27539,2023-01-01 00:42:42,49216,1589.87,-1.9046,5.7577,6.9
27540,2023-01-01 00:42:42,39172,39692.57,-11.2131,1.9316,10.4
27541,2023-01-01 00:42:42,40079,12151.82,0.4726,-10.2486,9.2
27542,2023-01-01 00:42:42,26900,39178.79,-1.9549,6.405,11.0
27543,2023-01-01 00:42:42,36097,39386.43,-7.2545,4.5804,10.7
27544,2023-01-01 00:42:42,40384,38760.24,1.9014,10.37,10.7
27545,2023-01-01 00:42:42,45466,32763.07,-6.3767,3.983,10.8
27546,2023-01-01 00:42:42,40874,38732.22,2.349,10.6804,11.0
27547,2023-01-01 00:42:42,23468,21265.1,-0.5591,1.0522,10.1
27548,2023-01-01 00:42:42,41945,39499.42,-8.8534,3.5257,10.8
27549,2023-01-01 00:42:42,25153,38918.51,1.371,8.9724,10.4
27550,2023-01-01 00:42:42,43175,39214.34,-5.0057,6.0794,10.7
27551,2023-01-01 00:42:42,15876,14662.1,-1.5834,-1.5329,9.4
27552,2023-01-01 00:42:42,41795,34538.77,0.3945,6.9613,10.7
27553,2023-01-01 00:42:42,24812,40014.69,-9.4609,2.0048,10.3
27554,2023-01-01 00:42:43,30795,15414.41,7.4835,2.8065,9.1
27555,2023-01-01 00:42:43,24812,40012.44,-9.4911,2.0271,10.3
27556,2023-01-01 00:42:43,43175,39211.64,-5.0397,6.1063,10.7
27557,2023-01-01 00:42:43,39168,38900.92,-0.4798,8.9762,10.7
27558,2023-01-01 00:42:43,40874,38728.75,2.3114,10.7142,11.0
27559,2023-01-01 00:42:43,48042,2069.82,10.2879,-2.6333,7.7
27560,2023-01-01 00:42:43,23468,21260.98,-0.5959,1.0793,10.1
27561,2023-01-01 00:42:43,32730,23293.3,-8.5856,-1.5817,10.4
27562,2023-01-01 00:42:43,36097,39383.98,-7.2872,4.6049,10.7
27563,2023-01-01 00:42:43,41945,39497.15,-8.885,3.5486,10.8
27564,2023-01-01 00:42:43,15876,14656.75,-1.6336,-1.5126,9.4
27565,2023-01-01 00:42:43,49216,1591.14,-1.9946,5.7302,6.9
27566,2023-01-01 00:42:43,40198,31373.59,-2.5743,-5.3229,10.9
27567,2023-01-01 00:42:43,39172,39690.58,-11.2433,1.9519,10.4
27568,2023-01-01 00:42:43,25153,38915.07,1.3346,9.0056,10.4
27569,2023-01-01 00:42:43,40079,12149.3,0.4152,-10.2266,9.2
27570,2023-01-01 00:42:43,45466,32759.55,-6.4104,4.0073,10.8
27571,2023-01-01 00:42:43,26900,39175.71,-1.989,6.4348,11.0
27572,2023-01-01 00:42:43,41795,34534.62,0.3605,6.9937,10.7
27573,2023-01-01 00:42:43,40384,38756.82,1.864,10.4034,10.7
27574,2023-01-01 00:42:44,36097,39381.53,-7.3199,4.6294,10.7
27575,2023-01-01 00:42:44,40384,38753.41,1.8265,10.4367,10.7
27576,2023-01-01 00:42:44,45466,32756.04,-6.4441,4.0316,10.8
27577,2023-01-01 00:42:44,40874,38725.29,2.2737,10.7479,11.0
27578,2023-01-01 00:42:44,15876,14651.41,-1.6838,-1.4925,9.4
27579,2023-01-01 00:42:44,39168,38897.74,-0.5162,9.0073,10.7
27580,2023-01-01 00:42:44,40079,12146.78,0.3577,-10.2046,9.2
27581,2023-01-01 00:42:44,41945,39494.88,-8.9168,3.5715,10.8
27582,2023-01-01 00:42:44,41795,34530.49,0.3264,7.0261,10.7
27583,2023-01-01 00:42:44,40198,31372.19,-2.5995,-5.2928,10.9
27584,2023-01-01 00:42:44,48042,2070.59,10.216,-2.6476,7.7
27585,2023-01-01 00:42:44,43175,39208.94,-5.0738,6.133,10.7
27586,2023-01-01 00:42:44,26900,39172.64,-2.0232,6.4645,11.0
27587,2023-01-01 00:42:44,32730,23292.23,-8.6207,-1.5585,10.4
27588,2023-01-01 00:42:44,49216,1592.42,-2.0845,5.7026,6.9
27589,2023-01-01 00:42:44,23468,21256.86,-0.6328,1.1064,10.1
27590,2023-01-01 00:42:44,30795,15407.4,7.4333,2.8378,9.1
27591,2023-01-01 00:42:44,25153,38911.63,1.2983,9.0389,10.4
27592,2023-01-01 00:42:44,24812,40010.2,-9.5213,2.0495,10.3
27593,2023-01-01 00:42:45,39168,38894.57,-0.5527,9.0385,10.7
27594,2023-01-01 00:42:45,40079,12144.28,0.3002,-10.1828,9.2
27595,2023-01-01 00:42:45,26900,39169.57,-2.0573,6.4943,11.0
27596,2023-01-01 00:42:45,23468,21252.75,-0.6696,1.1335,10.1
27597,2023-01-01 00:42:45,49216,1593.7,-2.1741,5.6751,6.9
27598,2023-01-01 00:42:45,40198,31370.8,-2.6247,-5.2626,10.9
